"date","time","size","r_version","r_arch","r_os","package","version","country","ip_id"
"2012-10-09","09:35:16",75353,"2.15.1","i386","mingw32","stringr","0.6.1","CH",9
"2012-10-09","09:35:16",25419,"2.15.1","i386","mingw32","RColorBrewer","1.0-5","CH",9
"2012-10-09","09:35:16",62336,"2.15.1","i386","mingw32","dichromat","1.2-4","CH",9
"2012-10-09","09:35:16",126214,"2.15.1","i386","mingw32","munsell","0.4","CH",9
"2012-10-09","09:35:17",37980,"2.15.1","i386","mingw32","labeling","0.1","CH",9
"2012-10-09","09:35:17",690147,"2.15.1","i386","mingw32","plyr","1.7.1","CH",9
"2012-10-09","09:35:18",79563,"2.15.1","i386","mingw32","digest","0.5.2","CH",9
"2012-10-09","09:35:18",61611,"2.15.1","i386","mingw32","gtable","0.1.1","CH",9
"2012-10-09","09:35:19",59732,"2.15.1","i386","mingw32","reshape2","1.2.1","CH",9
"2012-10-09","09:35:19",170084,"2.15.1","i386","mingw32","scales","0.2.2","CH",9
"2012-10-09","09:35:19",11002,"2.15.1","i386","mingw32","memoise","0.1","CH",9
"2012-10-09","09:35:20",586520,"2.15.1","i386","mingw32","proto","0.3-9.2","CH",9
"2012-10-09","09:35:22",2635411,"2.15.1","i386","mingw32","ggplot2","0.9.2.1","CH",9
"2012-10-09","09:03:56",474993,"2.15.1","i386","mingw32","boot","1.3-5","CH",9
"2012-10-09","09:03:57",85553,"2.15.1","i386","mingw32","class","7.3-5","CH",9
"2012-10-09","09:03:57",82245,"2.15.1","i386","mingw32","KernSmooth","2.23-8","CH",9
"2012-10-09","09:03:58",715783,"2.15.1","i386","mingw32","lattice","0.20-10","CH",9
"2012-10-09","09:03:59",874042,"2.15.1","i386","mingw32","MASS","7.3-22","CH",9
"2012-10-09","09:04:02",2498421,"2.15.1","i386","mingw32","Matrix","1.0-9","CH",9
"2012-10-09","09:04:03",1490645,"2.15.1","i386","mingw32","mgcv","1.7-21","CH",9
"2012-10-09","09:04:04",86314,"2.15.1","i386","mingw32","nnet","7.3-5","CH",9
"2012-10-09","09:04:04",209445,"2.15.1","i386","mingw32","rpart","3.1-55","CH",9
"2012-10-09","09:04:05",128915,"2.15.1","i386","mingw32","spatial","7.3-5","CH",9
"2012-10-09","09:57:25",449063,"2.15.1","x86_64","darwin12.0.0","R2HTML","2.2","CH",9
"2012-10-09","10:22:16",760177,"2.15.1","x86_64","darwin12.0.0","RODBC","1.3-6","CH",9
"2012-10-09","10:20:18",226762,"2.15.1","x86_64","darwin12.0.0","boot","1.3-6","CN",10
"2012-10-09","10:20:37",22542,"2.15.1","x86_64","linux-gnu","class","7.3-5","CN",10
"2012-10-09","10:23:05",320388,"2.15.1","x86_64","linux-gnu","foreign","0.8-51","CN",10
"2012-10-09","13:33:59",158256,"2.15.1","x86_64","linux-gnu","qcc","2.2","AT",11
"2012-10-09","13:37:34",167304,"2.15.1","x86_64","mingw32","formatR","0.6","US",12
"2012-10-09","13:37:34",42399,"2.15.1","x86_64","linux-gnu","digest","0.5.2","US",12
"2012-10-09","13:10:33",861943,"2.15.1","x86_64","mingw32","zoo","1.7-8","CN",13
"2012-10-09","13:33:37",158263,"2.15.1","x86_64","mingw32","qcc","2.2","AT",11
"2012-10-09","13:09:02",3480073,"2.15.1","x86_64","mingw32","caret","5.15-044","CN",13
"2012-10-09","13:09:33",3286172,"2.15.1","x86_64","mingw32","Rcpp","0.9.14","CN",13
"2012-10-09","13:09:51",1466946,"2.15.1","x86_64","mingw32","RcppArmadillo","0.3.4.3","CN",13
"2012-10-09","13:54:22",79563,"2.15.1","x86_64","mingw32","digest","0.5.2","US",14
"2012-10-09","13:54:23",690147,"2.15.1","x86_64","mingw32","plyr","1.7.1","US",14
"2012-10-09","13:54:23",75353,"2.15.1","x86_64","mingw32","stringr","0.6.1","US",14
"2012-10-09","13:54:23",11002,"2.15.1","x86_64","linux-gnu","memoise","0.1","US",14
"2012-10-09","13:54:24",591846,"2.15.1","x86_64","linux-gnu","lubridate","1.2.0","US",14
"2012-10-09","13:37:34",11151,"2.15.1","x86_64","linux-gnu","evaluate","0.4.2","US",12
"2012-10-09","13:37:34",368297,"2.15.1","x86_64","linux-gnu","plyr","1.7.1","US",12
"2012-10-09","13:37:34",21269,"2.15.1","x86_64","linux-gnu","stringr","0.6.1","US",12
"2012-10-09","13:37:34",435498,"2.15.1","x86_64","mingw32","knitr","0.8","US",12
"2012-10-09","13:39:03",435486,"2.15.1","x86_64","mingw32","knitr","0.8","US",12
"2012-10-09","14:01:28",489210,"2.15.1","x86_64","mingw32","colorspace","1.1-1","US",14
"2012-10-09","14:01:28",25419,"2.15.1","x86_64","mingw32","RColorBrewer","1.0-5","US",14
"2012-10-09","14:01:29",62336,"2.15.1","x86_64","mingw32","dichromat","1.2-4","US",14
"2012-10-09","14:01:29",126214,"2.15.1","x86_64","mingw32","munsell","0.4","US",14
"2012-10-09","14:01:29",37980,"2.15.1","x86_64","mingw32","labeling","0.1","US",14
"2012-10-09","14:01:29",61611,"2.15.1","x86_64","mingw32","gtable","0.1.1","US",14
"2012-10-09","14:01:29",170084,"2.15.1","x86_64","mingw32","scales","0.2.2","US",14
"2012-10-09","14:01:30",586520,"2.15.1","x86_64","mingw32","proto","0.3-9.2","US",14
"2012-10-09","14:01:30",1124599,"2.15.1","x86_64","mingw32","sp","1.0-0","US",14
"2012-10-09","14:01:31",2301003,"2.15.1","x86_64","mingw32","spacetime","0.8-0","US",14
"2012-10-09","14:01:32",526128,"2.15.1","x86_64","mingw32","xts","0.8-6","US",14
"2012-10-09","14:01:33",282876,"2.15.1","x86_64","mingw32","splancs","2.01-31","US",14
"2012-10-09","14:01:33",949886,"2.15.1","x86_64","mingw32","RandomFields","2.0.59","US",14
"2012-10-09","14:01:34",317935,"2.15.1","x86_64","mingw32","iterators","1.0.6","US",14
"2012-10-09","14:01:35",2627323,"2.15.1","x86_64","mingw32","deSolve","1.10-4","US",14
"2012-10-09","14:01:36",753929,"2.15.1","x86_64","mingw32","R.oo","1.9.9","US",14
"2012-10-09","14:01:36",52117,"2.15.1","x86_64","mingw32","R.methodsS3","1.4.2","US",14
"2012-10-09","14:01:36",34139,"2.15.1","x86_64","mingw32","bitops","1.0-4.1","US",14
"2012-10-09","14:01:36",59732,"2.15.1","x86_64","mingw32","reshape2","1.2.1","US",14
"2012-10-09","14:01:36",125199,"2.15.1","x86_64","mingw32","reshape","0.8.4","US",14
"2012-10-09","14:01:38",2635411,"2.15.1","x86_64","mingw32","ggplot2","0.9.2.1","US",14
"2012-10-09","14:01:38",94013,"2.15.1","x86_64","mingw32","minpack.lm","1.1-6","US",14
"2012-10-09","14:01:39",2157519,"2.15.1","x86_64","mingw32","gstat","1.0-14","US",14
"2012-10-09","14:01:40",1051944,"2.15.1","x86_64","mingw32","geoR","1.7-4","US",14
"2012-10-09","14:01:40",391049,"2.15.1","x86_64","mingw32","foreach","1.4.0","US",14
"2012-10-09","14:01:41",102134,"2.15.1","x86_64","mingw32","chron","2.3-42","US",14
"2012-10-09","14:01:41",861943,"2.15.1","x86_64","mingw32","zoo","1.7-8","US",14
"2012-10-09","14:01:42",1228887,"2.15.1","x86_64","mingw32","simecol","0.8-2","US",14
"2012-10-09","14:01:42",836138,"2.15.1","x86_64","mingw32","R.utils","1.16.2","US",14
"2012-10-09","14:01:43",227752,"2.15.1","x86_64","mingw32","caTools","1.13","US",14
"2012-10-09","14:01:43",119870,"2.15.1","i386","mingw32","matlab","0.8.9","US",14
"2012-10-09","14:01:43",144057,"2.15.1","i386","mingw32","R.matlab","1.6.1","US",14
"2012-10-09","14:39:59",862028,"2.15.1","i386","mingw32","zoo","1.7-8","CA",15
"2012-10-09","14:39:59",977571,"2.15.1","i386","mingw32","SparseM","0.96","CA",15
"2012-10-09","14:40:00",196610,"2.15.1","i386","mingw32","coda","0.15-2","CA",15
"2012-10-09","14:40:00",596021,"2.15.1","i386","mingw32","alr3","2.0.5","CA",15
"2012-10-09","14:40:00",269412,"2.15.1","i386","mingw32","leaps","2.9","CA",15
"2012-10-09","14:40:00",1344480,"2.15.1","i386","mingw32","lme4","0.999999-0","CA",15
"2012-10-09","14:40:01",276921,"2.15.1","i386","mingw32","lmtest","0.9-30","CA",15
"2012-10-09","14:40:02",2825470,"2.15.1","i386","mingw32","quantreg","4.91","CA",15
"2012-10-09","14:40:03",52540,"2.15.1","i386","mingw32","pbkrtest","0.3-2","CA",15
"2012-10-09","14:40:02",902899,"2.15.1","i386","mingw32","sandwich","2.2-9","CA",15
"2012-10-09","14:40:03",1937464,"2.15.1","i386","mingw32","rgl","0.92.892","CA",15
"2012-10-09","14:40:04",1781782,"2.15.1","i386","mingw32","survey","3.29","CA",15
"2012-10-09","14:40:04",489295,"2.15.1","i386","mingw32","colorspace","1.1-1","CA",15
"2012-10-09","14:40:05",235717,"2.15.1","i386","mingw32","arm","1.5-08","CA",15
"2012-10-09","14:40:05",1210641,"2.15.1","i386","mingw32","R2WinBUGS","2.1-18","CA",15
"2012-10-09","14:40:05",35410,"2.15.1","i386","mingw32","abind","1.4-0","CA",15
"2012-10-09","14:40:05",1048523,"2.15.1","i386","mingw32","car","2.0-14","CA",15
"2012-10-09","14:40:06",202473,"2.15.1","i386","mingw32","effects","2.2-1","CA",15
"2012-10-09","14:40:06",265126,"2.15.1","x86_64","linux-gnu","mi","0.09-18","CA",15
"2012-10-09","14:40:06",94410,"2.15.1","x86_64","darwin9.8.0","norm","1.0-9.4","CA",15
"2012-10-09","14:28:50",158263,"2.15.1","x86_64","darwin9.8.0","qcc","2.2","AT",16
"2012-10-09","14:45:32",91769,"2.15.1","x86_64","mingw32","multicore","0.1-7","US",17
"2012-10-09","14:45:32",159165,"2.16.0","i386","darwin9.8.0","doMC","1.2.5","US",17
"2012-10-09","14:34:43",228075,"2.15.1","i386","mingw32","epitools","0.5-7","NL",18
"2012-10-09","14:48:04",244910,"2.15.1","i386","mingw32","lubridate","1.2.0","US",19
"2012-10-09","15:05:04",196625,"2.15.1","i386","mingw32","coda","0.15-2","CA",15
"2012-10-09","15:05:04",489310,"2.15.1","i386","mingw32","colorspace","1.1-1","CA",15
"2012-10-09","15:05:05",1344495,"2.15.1","i386","mingw32","lme4","0.999999-0","CA",15
"2012-10-09","15:05:04",235732,"2.15.1","i386","mingw32","arm","1.5-08","CA",15
"2012-10-09","15:05:05",1210656,"2.15.1","i386","mingw32","R2WinBUGS","2.1-18","CA",15
"2012-10-09","15:05:05",35425,"2.15.1","i386","mingw32","abind","1.4-0","CA",15
"2012-10-09","15:05:06",1048538,"2.15.1","i386","mingw32","car","2.0-14","CA",15
"2012-10-09","15:05:06",202488,"2.15.1","i386","mingw32","effects","2.2-1","CA",15
"2012-10-09","15:05:06",265141,"2.15.1","x86_64","linux-gnu","mi","0.09-18","CA",15
"2012-10-09","15:05:06",94425,"2.15.1","x86_64","linux-gnu","norm","1.0-9.4","CA",15
"2012-10-09","15:26:28",1171421,"2.15.1","x86_64","linux-gnu","RJSONIO","1.0-0","US",20
"2012-10-09","15:26:29",42309,"2.15.1","x86_64","linux-gnu","digest","0.5.2","US",20
"2012-10-09","15:26:27",8954,"2.15.1","x86_64","linux-gnu","bitops","1.0-4.1","US",20
"2012-10-09","15:26:29",253264,"2.15.1","x86_64","linux-gnu","xtable","1.7-0","US",20
"2012-10-09","15:26:28",63895,"2.15.1","x86_64","linux-gnu","caTools","1.13","US",20
"2012-10-09","15:26:27",217075,"2.15.1","x86_64","linux-gnu","websockets","1.1.5","US",20
"2012-10-09","15:42:33",35313,"2.15.1","x86_64","linux-gnu","chron","2.3-42","US",21
"2012-10-09","15:42:34",186124,"2.15.1","x86_64","linux-gnu","sas7bdat","0.2","US",21
"2012-10-09","16:46:13",364916,"2.15.0","x86_64","mingw32","lattice","0.20-10","US",6
"2012-10-09","16:45:44",574559,"2.15.0","x86_64","mingw32","Hmisc","3.9-3","US",6
"2012-10-09","16:58:05",1468147,"2.15.0","x86_64","mingw32","highlight","0.3.2","US",22
"2012-10-09","16:58:06",618401,"2.15.0","x86_64","mingw32","parser","0.0-16","US",22
"2012-10-09","16:58:06",126299,"2.15.0","x86_64","mingw32","munsell","0.4","US",22
"2012-10-09","16:58:07",1937479,"2.15.0","x86_64","mingw32","rgl","0.92.892","US",22
"2012-10-09","16:58:08",170169,"2.15.0","x86_64","mingw32","scales","0.2.2","US",22
"2012-10-09","16:58:08",1359185,"2.15.0","x86_64","mingw32","XLConnect","0.2-1","US",22
"2012-10-09","16:58:08",75438,"2.15.0","x86_64","mingw32","stringr","0.6.1","US",22
"2012-10-09","16:58:16",16487456,"2.15.0","x86_64","mingw32","XLConnectJars","0.2-0","US",22
"2012-10-09","16:58:00",61696,"2.15.0","x86_64","mingw32","gtable","0.1.1","US",22
"2012-10-09","16:58:00",38065,"2.15.0","x86_64","mingw32","labeling","0.1","US",22
"2012-10-09","16:58:00",194573,"2.15.1","x86_64","linux-gnu","formatR","0.6","US",22
"2012-10-09","16:58:03",2635496,"2.15.1","x86_64","linux-gnu","ggplot2","0.9.2.1","US",22
"2012-10-09","16:45:45",2094540,"2.15.1","x86_64","linux-gnu","mosaic","0.6-2","US",6
"2012-10-09","17:07:59",320388,"2.15.1","x86_64","linux-gnu","foreign","0.8-51","US",6
"2012-10-09","17:54:12",253279,"2.15.1","x86_64","linux-gnu","xtable","1.7-0","US",23
"2012-10-09","17:54:12",1171436,"2.15.1","x86_64","linux-gnu","RJSONIO","1.0-0","US",23
"2012-10-09","17:54:11",217090,"2.15.0","x86_64","mingw32","websockets","1.1.5","US",23
"2012-10-09","17:00:41",475894,"2.15.1","x86_64","linux-gnu","MASS","7.3-22","US",6
"2012-10-09","17:02:57",567916,"2.15.1","x86_64","linux-gnu","knitr","0.8","US",22
"2012-10-09","17:06:13",1724898,"2.15.1","x86_64","linux-gnu","XML","3.95-0.1","US",6
"2012-10-09","17:54:11",8969,"2.15.1","x86_64","linux-gnu","bitops","1.0-4.1","US",23
"2012-10-09","17:54:12",42309,"2.15.1","x86_64","linux-gnu","digest","0.5.2","US",23
"2012-10-09","17:54:12",63910,"2.15.1","x86_64","linux-gnu","caTools","1.13","US",23
"2012-10-09","18:49:16",473657,"2.15.1","x86_64","linux-gnu","rgenoud","5.7-8","US",21
"2012-10-09","18:58:46",217090,"2.15.1","x86_64","linux-gnu","websockets","1.1.5","US",24
"2012-10-09","18:58:46",42309,"2.15.1","x86_64","linux-gnu","digest","0.5.2","US",24
"2012-10-09","18:58:46",1171436,"2.15.1","x86_64","linux-gnu","RJSONIO","1.0-0","US",24
"2012-10-09","18:58:46",63910,"2.15.1","x86_64","linux-gnu","caTools","1.13","US",24
"2012-10-09","18:58:46",253279,"2.15.1","x86_64","linux-gnu","xtable","1.7-0","US",24
"2012-10-09","18:58:46",8969,"2.15.0","x86_64","mingw32","bitops","1.0-4.1","US",24
"2012-10-09","18:49:16",292560,"2.15.0","x86_64","mingw32","Matching","4.8-1","US",21
"2012-10-09","18:04:30",6873063,"2.15.0","x86_64","mingw32","igraph","0.6-2","US",22
"2012-10-09","18:04:28",607438,"2.15.1","x86_64","linux-gnu","scatterplot3d","0.3-33","US",22
"2012-10-09","18:04:31",71663,"2.14.2","x86_64","linux-gnu","diffusionMap","1.0-0","US",22
"2012-10-09","19:30:15",473657,"2.14.2","x86_64","linux-gnu","rgenoud","5.7-8","US",21
"2012-10-09","19:11:04",2311516,"2.14.2","x86_64","linux-gnu","ggplot2","0.9.2.1","US",21
"2012-10-09","19:10:52",537322,"2.14.2","x86_64","linux-gnu","proto","0.3-9.2","US",21
"2012-10-09","19:03:05",2311507,"2.14.2","x86_64","linux-gnu","ggplot2","0.9.2.1","US",21
"2012-10-09","19:03:01",38992,"2.15.1","x86_64","linux-gnu","scales","0.2.2","US",21
"2012-10-09","19:03:01",19441,"2.15.1","x86_64","linux-gnu","gtable","0.1.1","US",21
"2012-10-09","19:30:15",292575,"2.15.1","x86_64","linux-gnu","Matching","4.8-1","US",21
"2012-10-09","20:01:34",2094540,"2.15.1","x86_64","linux-gnu","mosaic","0.6-2","US",6
"2012-10-09","20:01:33",574559,"2.15.1","x86_64","darwin9.8.0","Hmisc","3.9-3","US",6
"2012-10-09","20:02:01",364916,"2.15.1","x86_64","linux-gnu","lattice","0.20-10","US",6
"2012-10-09","20:44:55",5764133,"2.15.1","x86_64","linux-gnu","Rcpp","0.9.14","US",25
"2012-10-09","21:55:32",8969,"2.15.1","x86_64","linux-gnu","bitops","1.0-4.1","US",26
"2012-10-09","21:55:32",63910,"2.15.1","x86_64","linux-gnu","caTools","1.13","US",26
"2012-10-09","21:55:32",217090,"2.15.1","x86_64","linux-gnu","websockets","1.1.5","US",26
"2012-10-09","21:55:33",253279,"2.15.1","x86_64","linux-gnu","xtable","1.7-0","US",26
"2012-10-09","21:55:32",1171436,"2.15.1","x86_64","linux-gnu","RJSONIO","1.0-0","US",26
"2012-10-09","21:55:33",42309,"2.15.1","x86_64","linux-gnu","digest","0.5.2","US",26
"2012-10-09","22:30:12",31782,"2.14.1","x86_64","linux-gnu","httr","0.1.1","US",27
"2012-10-09","22:37:11",45303,"2.14.1","x86_64","linux-gnu","spatial","7.3-5","US",27
"2012-10-09","22:20:06",337191,"2.14.1","x86_64","linux-gnu","colorspace","1.1-1","US",27
"2012-10-09","22:20:08",1953163,"2.14.1","x86_64","linux-gnu","reshape2","1.2.1","US",27
"2012-10-09","22:20:07",11268,"2.14.1","x86_64","linux-gnu","RColorBrewer","1.0-5","US",27
"2012-10-09","22:20:08",1968,"2.14.1","x86_64","linux-gnu","memoise","0.1","US",27
"2012-10-09","22:20:07",30518,"2.14.1","x86_64","linux-gnu","dichromat","1.2-4","US",27
"2012-10-09","22:20:09",537412,"2.14.1","x86_64","linux-gnu","proto","0.3-9.2","US",27
"2012-10-09","22:20:07",42399,"2.14.1","x86_64","linux-gnu","digest","0.5.2","US",27
"2012-10-09","22:20:07",19531,"2.14.1","x86_64","linux-gnu","gtable","0.1.1","US",27
"2012-10-09","22:20:06",21269,"2.14.1","x86_64","linux-gnu","stringr","0.6.1","US",27
"2012-10-09","22:20:08",39082,"2.14.1","x86_64","linux-gnu","scales","0.2.2","US",27
"2012-10-09","22:20:07",9645,"2.14.1","x86_64","linux-gnu","labeling","0.1","US",27
"2012-10-09","22:20:10",368297,"2.14.1","x86_64","linux-gnu","plyr","1.7.1","US",27
"2012-10-09","22:20:07",88311,"2.15.1","x86_64","linux-gnu","munsell","0.4","US",27
"2012-10-09","22:20:10",2311597,"2.15.1","x86_64","linux-gnu","ggplot2","0.9.2.1","US",27
"2012-10-09","22:30:12",8954,"2.15.1","x86_64","linux-gnu","bitops","1.0-4.1","US",27
"2012-10-09","22:30:13",81137,"2.15.1","x86_64","linux-gnu","devtools","0.8","US",27
"2012-10-09","22:30:12",24839,"2.15.1","x86_64","linux-gnu","whisker","0.1","US",27
"2012-10-09","22:30:12",874826,"2.15.1","x86_64","mingw32","RCurl","1.95-1.1","US",27
"2012-10-09","22:30:12",11046,"2.15.1","x86_64","darwin9.8.0","evaluate","0.4.2","US",27
